Announce Date,Reference_Year,Ticker,Acquirer Name,Annual_Sales (Million $),Acquirer_GHG_Emissions (Metric Tonnes),Carbon_Intensity,Acquirer_Classification,Target Name,Target_Classification,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_10_Date,T_minus_10_Price ($),T_plus_10_Date,T_plus_10_Price ($),Percent_Return,Deal Status,Benchmark_Return,Abnormal_Return,Weighted_Abnormal_Return,Weight,Log_Carbon_Intensity
2017-01-04,2016,AR,Antero Resources Corp,3164.150000,434856.270000,137.432100,Brown,Ohio Utica assets/Warrior South Area,Neutral,Rex Energy Corp,30.000000,,2016-12-23,24.270000,2017-01-17,25.450000,4.860000,Completed,-2.067554,6.927554,0.001260,0.000182,4.930380
2017-01-03,2016,ORA,Ormat Technologies Inc,662.590000,169915.940000,256.441700,Brown,Viridity Energy Inc,Neutral,"Private Investor,Braemar Energy Ventures (Fund: Braemar Energy Ventures II LP),AltEnergy LLC,Intel Capital Corp (Fund: Intel Capital AppUp Fund)",35.000000,,2016-12-23,49.810000,2017-01-13,50.030000,0.460000,Completed,-2.669459,3.129459,0.000119,0.000038,5.550793
2016-12-20,2015,ATO,Atmos Energy Corp,4142.140000,34561.490000,8.343900,Green,Natural gas transportation pipeline,Brown,EnLink Midstream Partners LP,,,2016-12-09,60.140000,2016-12-30,60.890000,1.260000,Completed,-0.840477,2.100477,0.000500,0.000238,2.234724
2016-12-15,2015,CAT,Caterpillar Inc,47011.000000,890000.140000,18.931700,Green,Kemper Valve & Fittings Corp,Neutral,,,,2016-12-02,78.430000,2016-12-27,77.940000,-0.620000,Completed,3.102197,-3.722197,-0.010055,0.002701,2.992311
2016-12-14,2015,FANG,Diamondback Energy Inc,591.600000,110412.350000,186.632800,Brown,"Brigham Resources Operating LLC,Brigham Resources Midstream LLC",Brown,,2408.020000,,2016-12-02,85.390000,2016-12-27,82.010000,-3.970000,Completed,3.102197,-7.072197,-0.000240,0.000034,5.234487
2016-12-13,2015,PTEN,Patterson-UTI Energy Inc,1891.280000,173556.550000,91.766900,Brown,Seventy Seven Energy Inc,Brown,,1363.900000,,2016-12-02,24.390000,2016-12-23,23.190000,-4.920000,Completed,2.873146,-7.793146,-0.000847,0.000109,4.530090
2016-11-23,2015,BTE,Baytex Energy Corp,1077.540000,1236120.960000,1147.165200,Brown,Oil Sands Leases/Alberta,Brown,,48.200000,,2016-11-11,3.660000,2016-12-05,4.540000,24.000000,Completed,6.086131,17.913869,0.001109,0.000062,7.045920
2016-11-22,2015,BTE,Baytex Energy Corp,1077.540000,1236120.960000,1147.165200,Brown,Heavy oil assets/Peace River,Brown,,48.280000,,2016-11-11,3.660000,2016-12-02,4.460000,21.870000,Completed,5.158627,16.711373,0.001035,0.000062,7.045920
2016-11-21,2015,PEG,Public Service Enterprise Group Inc,10415.000000,16582138.450000,1592.140000,Brown,Northampton County solar energy facility/ North Carolina,Green,BayWa r.e. GmbH,12.940000,,2016-11-10,29.860000,2016-12-01,30.600000,2.500000,Completed,5.295942,-2.795942,-0.001673,0.000598,7.373462
2016-11-18,2015,ALE,ALLETE Inc,1486.400000,7939111.430000,5341.167500,Brown,Water & Energy Systems Technology Inc,Neutral,,,,2016-11-07,43.550000,2016-11-28,46.760000,7.380000,Completed,5.813782,1.566218,0.000134,0.000085,8.583387
2016-11-15,2015,SM,SM Energy Co,1513.930000,244725.720000,161.648900,Brown,Producing properties & Undeveloped leasehold interests/Howard County,Neutral,,,,2016-11-04,28.480000,2016-11-25,33.020000,15.930000,Completed,6.721449,9.208551,0.000801,0.000087,5.091594
2016-11-04,2015,BKH,Black Hills Corp,1304.600000,3953611.080000,3030.504300,Brown,Peak View Wind project,Green,,109.000000,,2016-10-24,44.290000,2016-11-14,43.310000,-2.210000,Completed,-0.484394,-1.725606,-0.000129,0.000075,8.016814
2016-11-01,2015,CCI,Crown Castle Inc,3663.850000,16283.720000,4.444400,Green,"Unnamed Target,Fibernet Direct Florida LLC",Neutral,NextEra Energy Inc,1500.000000,,2016-10-21,66.770000,2016-11-11,57.860000,-13.350000,Completed,-1.684339,-11.665661,-0.002456,0.000211,1.694588
2016-11-01,2015,OXY,Occidental Petroleum Corp,12480.000000,9278730.310000,743.488000,Brown,Enhanced Oil Recovery Assets/Texas,Brown,,,,2016-10-21,58.580000,2016-11-11,50.990000,-12.950000,Completed,-1.684339,-11.265661,-0.008079,0.000717,6.612697
2016-10-31,2015,CNP,CenterPoint Energy Inc,7386.000000,1454324.090000,196.902800,Brown,Atmos Energy Marketing LLC,Neutral,Atmos Energy Corp,40.000000,,2016-10-20,17.190000,2016-11-10,17.540000,2.030000,Completed,0.028274,2.001726,0.000850,0.000424,5.287776
2016-10-31,2015,NEE,NextEra Energy Inc,17486.000000,49669111.590000,2840.507400,Brown,Oncor Electric Delivery Co LLC,Neutral,Texas Energy Future Capital Holdings LLC,27.000000,6.930000,2016-10-20,25.120000,2016-11-10,23.280000,-7.310000,Completed,0.028274,-7.338274,-0.007374,0.001005,7.952090
2016-10-25,2015,EQT,EQT Corp,2125.730000,549617.730000,258.554900,Brown,Trans Energy Inc,Brown,,47.180000,,2016-10-14,34.120000,2016-11-04,32.040000,-6.110000,Completed,-3.475285,-2.634715,-0.000322,0.000122,5.558968
2016-10-25,2015,EQT,EQT Corp,2125.730000,549617.730000,258.554900,Brown,35 Marcellus wells,Brown,"Trans Energy Inc,Alpha Natural Resources Inc",,,2016-10-14,34.120000,2016-11-04,32.040000,-6.110000,Completed,-3.475285,-2.634715,-0.000322,0.000122,5.558968
2016-10-19,2015,OII,Oceaneering International Inc,3062.750000,50457.660000,16.474600,Green,Blue Ocean Technologies LLC,Neutral,,30.000000,,2016-10-07,27.180000,2016-10-31,23.250000,-14.450000,Completed,-3.379339,-11.070661,-0.001948,0.000176,2.860748
2016-10-18,2015,SM,SM Energy Co,1513.930000,244725.720000,161.648900,Brown,35700 acres in the Midland Basin/West Texas/US,Brown,Qstar LLC,1607.270000,,2016-10-07,36.430000,2016-10-28,32.090000,-11.920000,Completed,-2.323270,-9.596730,-0.000835,0.000087,5.091594
2016-10-18,2015,CHRD,Chord Energy Corp,1160.140000,179568.810000,154.781400,Brown,Williston Basin assets/Texas,Brown,SM Energy Co,765.800000,,2016-10-07,7.370000,2016-10-28,7.480000,1.410000,Completed,-2.323270,3.733270,0.000249,0.000067,5.048454
2016-10-12,2015,SUN,Sunoco LP,18460.000000,22076.120000,1.195900,Green,Retail convenience store assets & wholesale fuel business,Neutral,Denny Oil Co,53.000000,,2016-09-30,13.030000,2016-10-24,13.180000,1.140000,Completed,0.459363,0.680637,0.000722,0.001061,0.786592
2016-10-07,2015,SRE,Sempra,10231.000000,8239048.480000,805.302400,Brown,Spire Mississippi Inc,Brown,,,,2016-09-26,42.000000,2016-10-17,39.880000,-5.040000,Completed,2.690741,-7.730741,-0.004545,0.000588,6.692459
2016-09-26,2015,TRP,TC Energy Corp,11300.000000,13100004.450000,1159.292400,Brown,Columbia Pipeline Partners LP,Brown,,2155.050000,3.210000,2016-09-15,29.760000,2016-10-06,29.930000,0.570000,Completed,5.741099,-5.171099,-0.003358,0.000649,7.056427
2016-09-26,2015,DTE,DTE Energy Co,10337.000000,17111595.380000,1655.373500,Brown,"Stonewall Gas Gathering LLC,Appalachia Gathering system",Brown,"M3 Midstream LLC,Vega Energy Partners LLC",1300.000000,,2016-09-15,59.310000,2016-10-06,59.240000,-0.110000,Completed,5.741099,-5.851099,-0.003476,0.000594,7.412386
2016-09-15,2015,NRG,NRG Energy Inc,14674.000000,89490677.950000,6098.587800,Brown,Wind and solar assets,Green,SunEdison Inc,144.000000,,2016-09-02,9.920000,2016-09-26,9.360000,-5.680000,Completed,-0.824207,-4.855793,-0.004095,0.000843,8.715976
2016-09-14,2015,PTEN,Patterson-UTI Energy Inc,1891.280000,173556.550000,91.766900,Brown,Warrior Rig Ltd,Neutral,,,,2016-09-02,17.120000,2016-09-26,16.520000,-3.550000,Completed,-0.824207,-2.725793,-0.000296,0.000109,4.530090
2016-09-09,2015,TTE,TotalEnergies SE,159197.400000,41752429.900000,262.268300,Brown,Upstream Barnett Shale Assets,Brown,Expand Energy Corp,420.000000,,2016-08-29,29.110000,2016-09-19,27.970000,-3.910000,Completed,-2.252186,-1.657814,-0.015166,0.009148,5.573174
2016-09-07,2015,DUK,Duke Energy Corp,22371.000000,109613737.100000,4899.813900,Brown,4.7 MW solar farms/Georgia,Green,SolAmerica Energy LLC,,,2016-08-26,56.110000,2016-09-19,56.490000,0.680000,Completed,-2.589161,3.269161,0.004203,0.001286,8.497157
2016-09-06,2015,ENB,Enbridge Inc,33794.000000,1799858.030000,53.259700,Brown,Spectra Energy Corp,Brown,,42223.610000,19.800000,2016-08-26,25.280000,2016-09-16,27.950000,10.560000,Completed,-2.531372,13.091372,0.025423,0.001942,3.993782
2016-09-06,2015,EOG,EOG Resources Inc,9434.420000,5191570.950000,550.280100,Brown,Yates Petroleum Corp,Brown,,2393.440000,,2016-08-26,68.750000,2016-09-16,69.350000,0.880000,Completed,-2.531372,3.411372,0.001849,0.000542,6.312243
2016-08-26,2015,CVX,Chevron Corp,122566.000000,58701000.070000,478.933800,Brown,SKIL businesses/North America & Europe,Neutral,Robert Bosch Stiftung GmbH,,,2016-08-15,70.960000,2016-09-06,71.470000,0.720000,Completed,2.066967,-1.346967,-0.009487,0.007043,6.173648
2016-08-17,2015,SHEL,Shell PLC,264960.000000,71999834.780000,271.738500,Brown,2 properties/Potter,Neutral,,0.650000,,2016-08-05,32.700000,2016-08-29,33.060000,1.090000,Completed,4.378328,-3.288328,-0.050067,0.015226,5.608513
2016-08-15,2015,SHEL,Shell PLC,264960.000000,71999834.780000,271.738500,Brown,2 properties in Potter & Center townships,Neutral,,5.500000,,2016-08-04,32.670000,2016-08-25,33.020000,1.090000,Completed,3.879464,-2.789464,-0.042472,0.015226,5.608513
2016-08-09,2015,EXC,Exelon Corp,29447.000000,7677225.800000,260.713300,Brown,James A. FitzPatrick nuclear power plant/Scriba,Brown,Entergy Corp,110.000000,,2016-07-29,19.560000,2016-08-19,18.190000,-6.970000,Completed,5.562221,-12.532221,-0.021206,0.001692,5.567250
2016-08-08,2015,SM,SM Energy Co,1513.930000,244725.720000,161.648900,Brown,Rock Oil Holdings LLC,Brown,Riverstone Holdings LLC,980.000000,,2016-07-28,23.980000,2016-08-18,33.970000,40.000000,Completed,6.462742,33.537258,0.002918,0.000087,5.091594
2016-08-01,2015,TSLA,Tesla Inc,4046.020000,51882.650000,12.823100,Green,Tesla Energy Operations Inc/DE,Green,,5319.160000,,2016-07-21,14.700000,2016-08-11,14.990000,2.000000,Completed,-0.683217,2.683217,0.000624,0.000233,2.626341
2016-08-01,2015,RIG,Transocean Ltd,7386.000000,1041609.650000,141.024900,Brown,Transocean Partners LLC,Brown,,240.960000,17.910000,2016-07-21,12.130000,2016-08-11,10.370000,-14.510000,Completed,-0.683217,-13.826783,-0.005869,0.000424,4.956002
2016-08-01,2015,AR,Antero Resources Corp,2429.930000,379811.030000,156.305400,Brown,Non-core Southern Marcellus onshore assets/US,Neutral,Equinor ASA,96.000000,,2016-07-21,26.140000,2016-08-11,26.940000,3.060000,Completed,-0.683217,3.743217,0.000523,0.000140,5.058189
2016-07-27,2015,EXC,Exelon Corp,29447.000000,7677225.800000,260.713300,Brown,Retail electricity & natural gas business,Brown,Consolidated Edison Inc,,,2016-07-15,19.140000,2016-08-08,18.940000,-1.040000,Completed,-1.212667,0.172667,0.000292,0.001692,5.567250
2016-07-26,2015,DUK,Duke Energy Corp,22371.000000,109613737.100000,4899.813900,Brown,Intercession P11,Neutral,Southern Co/The,,,2016-07-15,59.020000,2016-08-05,58.540000,-0.810000,Completed,-2.511915,1.701915,0.002188,0.001286,8.497157
2016-07-13,2015,FANG,Diamondback Energy Inc,591.600000,110412.350000,186.632800,Brown,Southern Delaware basin assets,Green,Luxe Energy LLC,560.000000,,2016-07-01,71.500000,2016-07-25,67.400000,-5.730000,Completed,-1.875699,-3.854301,-0.000131,0.000034,5.234487
2016-07-12,2015,VLO,Valero Energy Corp,81824.000000,27368226.390000,334.476800,Brown,Parkway Pipeline LLC,Neutral,Kinder Morgan Inc,,,2016-07-01,36.000000,2016-07-22,34.910000,-3.010000,Completed,0.117250,-3.127250,-0.014704,0.004702,5.815553
2016-07-05,2015,XIFR,XPLR Infrastructure LP,495.000000,2810.200000,5.677200,Green,"199-MW Cedar Bluff Wind Energy Center/Kansas,86-MW Golden Hills Wind Energy Center/California",Green,NextEra Energy Inc,565.000000,,2016-06-24,17.980000,2016-07-15,19.490000,8.440000,Completed,0.318823,8.121177,0.000231,0.000028,1.898699
2016-06-30,2015,VRN,Veren Inc,3006.900000,2760128.650000,917.931600,Brown,"Flat lake resource assets,Waterflood assets",Neutral,Husky Energy Inc,185.800000,,2016-06-17,12.340000,2016-07-11,12.100000,-1.930000,Completed,2.455659,-4.385659,-0.000758,0.000173,6.823212
2016-06-28,2015,MDU,MDU Resources Group Inc,4014.050000,2205069.260000,549.337500,Brown,Dakota Prairie Refining LLC,Brown,Calumet Specialty Products Partners LP,28.500000,,2016-06-17,6.310000,2016-07-08,6.500000,2.970000,Completed,2.259334,0.710666,0.000164,0.000231,6.310532
2016-06-28,2015,RBA,RB Global Inc,515.880000,11059.930000,21.439200,Green,Sheehan Pipe Line Construction Co,Neutral,Integrated Pipeline Services Inc,,,2016-06-17,27.610000,2016-07-08,29.290000,6.070000,Completed,2.259334,3.810666,0.000113,0.000030,3.110809
2016-06-23,2015,SUN,Sunoco LP,18460.000000,22076.120000,1.195900,Green,Emerge's fuels business,Neutral,Emerge Energy Services LP,178.500000,,2016-06-10,12.890000,2016-07-05,12.670000,-1.730000,Completed,-1.738838,0.008838,0.000009,0.001061,0.786592
2016-06-20,2015,NEE,NextEra Energy Inc,17486.000000,49669111.590000,2840.507400,Brown,Indiantown Cogeneration LP,Brown,Calypso Energy Holdings LLC,,,2016-06-09,24.910000,2016-06-30,26.200000,5.180000,Completed,-1.009766,6.189766,0.006220,0.001005,7.952090
2016-06-16,2015,BLK,BlackRock Inc,11401.000000,4846.390000,0.425100,Green,211-megawatt wind farm,Green,General Electric Co,,,2016-06-03,288.150000,2016-06-27,256.210000,-11.080000,Completed,-2.596374,-8.483626,-0.005558,0.000655,0.354242
2016-06-13,2015,PWR,Quanta Services Inc,7572.440000,182157.340000,24.055300,Brown,TC Backhoe & Directional LP,Neutral,Enterprise Group Inc,13.230000,,2016-06-02,23.210000,2016-06-23,23.680000,2.030000,Completed,3.848724,-1.818724,-0.000791,0.000435,3.221085
2016-06-09,2015,AR,Antero Resources Corp,2429.930000,379811.030000,156.305400,Brown,Portion of Marcellus Shale Property,Brown,Southwestern Energy Co,450.000000,,2016-05-27,28.020000,2016-06-20,28.240000,0.790000,Completed,1.228613,-0.438613,-0.000061,0.000140,5.058189
2016-05-16,2015,RRC,Range Resources Corp,1713.830000,287697.970000,167.868800,Brown,Range Resources-Louisiana Inc,Brown,,4287.410000,,2016-05-05,40.200000,2016-05-26,39.430000,-1.910000,Completed,3.390350,-5.300350,-0.000522,0.000098,5.129122
2016-05-02,2015,EQT,EQT Corp,2125.730000,549617.730000,258.554900,Brown,Statoil gas production assets,Brown,Equinor ASA,407.000000,,2016-04-21,33.800000,2016-05-12,35.710000,5.650000,Completed,-0.962881,6.612881,0.000808,0.000122,5.558968
2016-05-02,2015,DUK,Duke Energy Corp,22371.000000,109613737.100000,4899.813900,Brown,6 North Carolina Solar Projects,Green,Community Energy Solar LLC,,,2016-04-21,52.510000,2016-05-12,55.770000,6.210000,Completed,-0.962881,7.172881,0.009221,0.001286,8.497157
2016-05-02,2015,EXC,Exelon Corp,29447.000000,7677225.800000,260.713300,Brown,Integrated Demand Resources Business,Neutral,Johnson Controls Inc,,,2016-04-21,17.340000,2016-05-12,18.600000,7.260000,Completed,-0.962881,8.222881,0.013914,0.001692,5.567250
2016-04-29,2015,DNOW,DNOW Inc,3010.000000,71882.990000,23.881400,Green,"Power Service Inc/WY,Industrial Tool & Repair Inc",Neutral,,,,2016-04-18,17.430000,2016-05-09,16.920000,-2.930000,Completed,1.227581,-4.157581,-0.000719,0.000173,3.214121
2016-04-27,2015,SU,Suncor Energy Inc,29208.000000,9604343.930000,328.825800,Brown,Syncrude Canada Ltd,Brown,Murphy Oil Corp,741.540000,,2016-04-15,20.440000,2016-05-09,18.740000,-8.330000,Completed,-0.139732,-8.190268,-0.013747,0.001678,5.798565
2016-04-15,2015,SUN,Sunoco LP,18460.000000,22076.120000,1.195900,Green,Convenience store portfolio,Neutral,Valentine Stores Inc,76.400000,,2016-04-04,13.610000,2016-04-25,15.050000,10.570000,Completed,8.565345,2.004655,0.002127,0.001061,0.786592
2016-04-13,2015,SUN,Sunoco LP,18460.000000,22076.120000,1.195900,Green,"Rattlers C-Store Chain,Wholesale Motor Fuel Distribution Business/Kolkhorst Petroleum",Brown,Kolkhorst Petroleum Co,,,2016-04-01,13.820000,2016-04-25,15.050000,8.930000,Completed,7.109361,1.820639,0.001931,0.001061,0.786592
2016-04-12,2015,XEL,Xcel Energy Inc,11024.000000,51570167.380000,4677.990500,Brown,"Rush Creek Wind Energy LLC,Rush Creek Wind Energy II LLC",Green,Invenergy Wind Development North America LLC,,,2016-04-01,31.810000,2016-04-22,29.620000,-6.890000,Completed,8.321196,-15.211196,-0.009636,0.000633,8.450838
2016-04-06,2015,DUK,Duke Energy Corp,22371.000000,109613737.100000,4899.813900,Brown,Two solar projects/North Carolina,Green,ET Capital Ltd,,,2016-03-24,54.850000,2016-04-18,55.300000,0.820000,Completed,4.956146,-4.136146,-0.005317,0.001286,8.497157
2016-03-18,2015,MFC,Manulife Financial Corp,32815.000000,377899.110000,11.516000,Green,475 MW Kings Mountain gas-fired generating plant,Brown,Nord-Trondelag Elektrisitetsverk FKF,,,2016-03-07,9.560000,2016-03-28,9.690000,1.360000,Completed,1.622634,-0.262634,-0.000495,0.001886,2.527008
2016-03-17,2015,TRP,TC Energy Corp,11300.000000,13100004.450000,1159.292400,Brown,Columbia Pipeline Group Inc,Neutral,,12026.250000,18.000000,2016-03-04,23.040000,2016-03-28,23.680000,2.780000,Completed,2.598805,0.181195,0.000118,0.000649,7.056427
2016-03-15,2015,MPLX,MPLX LP,961.000000,84332.060000,87.754500,Brown,Inland marine assets,Neutral,Marathon Petroleum Corp,580.810000,,2016-03-04,11.910000,2016-03-28,11.860000,-0.410000,Completed,2.598805,-3.008805,-0.000166,0.000055,4.485874
2016-02-23,2015,EIX,Edison International,11524.000000,2399999.080000,208.260900,Brown,Eneractive Solutions LLC,Neutral,,,,2016-02-12,43.430000,2016-03-04,47.610000,9.630000,Completed,13.182328,-3.552328,-0.002352,0.000662,5.343582
